**** 19 ****
250
13;91;2;1;
81;13;1;2;
96;85;1;2;
82;16;2;1;
14;84;1;2;
88;96;1;2;
16;88;2;1;
17;10;2;1;
13;13;1;2;
12;90;1;2;
93;16;1;2;
14;15;2;1;
18;17;1;2;
92;19;1;2;
11;16;2;1;
7;12;1;2;
13;17;2;1;
81;88;2;1;
83;88;2;1;
14;11;2;1;
13;82;2;1;
75;17;1;2;
12;18;1;2;
90;90;2;1;
11;17;2;1;
14;10;1;2;
15;80;1;2;
19;85;1;2;
15;22;1;2;
93;16;1;2;
17;14;1;2;
19;13;2;1;
78;12;2;1;
85;85;1;2;
14;93;1;2;
91;16;2;1;
17;14;2;1;
76;93;2;1;
84;11;2;1;
77;17;2;1;
17;18;1;2;
87;16;2;1;
11;14;1;2;
12;16;1;2;
87;91;2;1;
74;91;2;1;
11;15;1;2;
95;19;1;2;
87;11;2;1;
19;85;2;1;
95;87;2;1;
16;19;1;2;
17;16;2;1;
80;90;1;2;
85;86;2;1;
86;14;2;1;
82;15;1;2;
84;93;2;1;
81;12;2;1;
89;16;1;2;
15;79;1;2;
91;106;2;1;
17;19;1;2;
16;16;2;1;
77;90;1;2;
88;79;1;2;
76;14;1;2;
15;18;2;1;
81;16;1;2;
17;81;2;1;
12;88;1;2;
87;87;1;2;
15;15;1;2;
94;82;2;1;
16;76;1;2;
16;90;2;1;
10;77;1;2;
85;17;1;2;
83;18;2;1;
17;20;2;1;
13;79;1;2;
14;74;2;1;
70;82;2;1;
79;86;2;1;
13;92;2;1;
12;86;2;1;
84;12;1;2;
13;79;2;1;
100;78;1;2;
78;83;2;1;
13;16;1;2;
88;18;1;2;
17;84;2;1;
79;17;1;2;
17;74;2;1;
73;17;2;1;
15;95;1;2;
86;79;1;2;
12;19;1;2;
82;22;1;2;
14;13;2;1;
94;14;1;2;
15;13;1;2;
88;16;1;2;
15;82;2;1;
84;94;1;2;
17;85;2;1;
17;77;1;2;
88;11;2;1;
85;16;2;1;
14;17;2;1;
86;90;2;1;
16;10;1;2;
14;17;2;1;
86;11;1;2;
15;93;2;1;
87;80;1;2;
78;87;2;1;
12;87;1;2;
73;97;1;2;
19;82;1;2;
86;82;1;2;
15;16;2;1;
77;18;2;1;
69;74;1;2;
87;19;1;2;
13;20;1;2;
12;81;2;1;
18;89;1;2;
93;71;1;2;
92;95;2;1;
21;91;1;2;
21;16;2;1;
12;13;1;2;
78;90;1;2;
11;15;1;2;
16;17;1;2;
80;17;2;1;
108;15;1;2;
85;19;2;1;
78;84;1;2;
86;13;1;2;
16;81;1;2;
23;16;1;2;
86;88;2;1;
15;90;2;1;
16;14;2;1;
15;20;2;1;
88;16;1;2;
17;14;1;2;
16;84;2;1;
14;11;1;2;
81;15;1;2;
74;87;1;2;
15;85;1;2;
15;13;2;1;
16;17;2;1;
10;12;1;2;
82;91;1;2;
81;87;2;1;
11;86;2;1;
91;83;2;1;
78;92;2;1;
14;72;1;2;
12;93;2;1;
84;94;2;1;
81;90;1;2;
85;16;1;2;
87;17;2;1;
15;89;2;1;
74;17;2;1;
93;15;2;1;
14;16;2;1;
16;13;1;2;
88;76;1;2;
93;78;1;2;
85;91;2;1;
17;16;2;1;
88;96;2;1;
11;15;2;1;
91;15;2;1;
9;94;1;2;
83;18;2;1;
77;93;1;2;
83;77;2;1;
92;84;2;1;
79;14;2;1;
85;83;1;2;
10;11;1;2;
19;13;2;1;
83;17;2;1;
73;13;2;1;
93;89;1;2;
15;14;2;1;
82;90;2;1;
14;18;1;2;
11;75;1;2;
86;14;2;1;
13;11;1;2;
85;13;2;1;
20;16;1;2;
96;15;2;1;
99;16;2;1;
15;86;2;1;
20;88;2;1;
17;12;2;1;
79;88;2;1;
17;9;1;2;
13;14;1;2;
88;80;1;2;
90;91;2;1;
93;17;1;2;
10;13;2;1;
19;20;2;1;
81;14;1;2;
10;78;1;2;
90;13;1;2;
17;14;2;1;
80;86;1;2;
16;88;1;2;
90;15;1;2;
83;19;2;1;
14;86;2;1;
88;85;1;2;
18;86;1;2;
92;80;1;2;
15;67;1;2;
12;20;2;1;
12;92;1;2;
16;13;1;2;
90;87;1;2;
74;17;1;2;
12;94;1;2;
17;81;2;1;
101;89;1;2;
84;83;2;1;
14;18;1;2;
15;92;2;1;
86;14;1;2;
11;86;2;1;
93;16;1;2;
16;16;2;1;
87;89;2;1;
16;14;2;1;
89;12;1;2;
75;86;2;1;
85;89;2;1;
15;85;2;1;
93;11;1;2;
90;91;2;1;
0;8;75
1;104;75
2;216;27
3;268;56
4;385;23
5;544;19
6;627;41
7;695;45
8;755;69
9;938;79
10;1139;39
11;1182;39
12;1419;85
13;1625;42
14;1711;80
15;1804;25
16;1960;54
17;2165;81
18;2265;18
19;2628;19
20;2747;31
21;2836;23
22;3166;33
23;3234;26
24;3421;40
25;3762;42
26;3868;21
27;3985;62
28;4188;35
29;4243;26
30;4584;22
31;4661;29
32;4976;52
33;5033;18
34;5110;31
35;5342;47
36;5519;66
37;5706;39
38;5945;19
39;5976;60
40;6273;18
41;6516;21
42;6540;25
43;6919;18
44;7032;46
45;7197;22
46;7329;31
47;7773;39
48;7816;16
49;8025;63
50;8152;77
51;8237;74
52;8376;17
53;8512;60
54;8714;38
55;8986;69
56;9116;76
57;9232;51
58;9739;21
59;9773;39
60;9827;65
61;9957;64
62;10031;73
63;10203;60
64;10511;17
65;10582;44
66;10713;34
67;10761;82
68;10892;40
69;10961;18
70;11002;36
71;11042;73
72;11138;20
73;11267;48
74;11378;79
75;11486;17
76;11547;28
77;11621;33
78;11938;79
79;12191;29
80;12389;54
81;12677;37
82;12791;85
83;12956;26
84;13147;83
85;13233;27
86;13354;33
87;13489;77
88;13582;30
89;13701;19
90;13785;67
91;13895;38
92;13997;37
93;14186;24
94;14272;57
95;14348;24
96;14495;48
97;14573;52
98;14749;23
99;14908;72
*** EOF ***
