**** 15 ****
250
21;15;2;1;
12;81;1;2;
77;99;1;2;
79;11;2;1;
82;97;1;2;
81;79;1;2;
17;12;2;1;
96;19;2;1;
73;15;1;2;
17;17;1;2;
11;90;1;2;
94;17;2;1;
92;80;1;2;
18;17;1;2;
71;85;2;1;
13;9;1;2;
15;19;2;1;
85;83;2;1;
84;14;2;1;
95;14;2;1;
83;79;2;1;
15;76;1;2;
13;11;1;2;
14;18;2;1;
15;17;2;1;
16;71;1;2;
17;13;1;2;
18;20;1;2;
92;14;1;2;
91;82;1;2;
88;13;1;2;
84;17;2;1;
17;89;2;1;
96;19;1;2;
80;12;1;2;
12;17;2;1;
18;90;2;1;
12;15;2;1;
13;92;2;1;
15;17;2;1;
18;17;1;2;
13;13;2;1;
14;16;1;2;
89;19;1;2;
91;88;2;1;
83;15;2;1;
21;78;1;2;
17;13;1;2;
79;12;2;1;
13;82;2;1;
19;14;2;1;
11;15;1;2;
81;89;2;1;
16;7;1;2;
66;94;2;1;
12;89;2;1;
17;83;1;2;
15;15;2;1;
15;85;2;1;
78;83;1;2;
90;84;1;2;
11;93;2;1;
82;15;1;2;
16;84;2;1;
88;94;1;2;
17;84;1;2;
11;77;1;2;
91;81;2;1;
82;14;1;2;
13;83;2;1;
94;20;1;2;
81;88;1;2;
86;86;1;2;
8;92;2;1;
95;14;1;2;
83;75;2;1;
18;19;1;2;
12;76;1;2;
12;21;2;1;
87;81;2;1;
14;88;1;2;
22;86;2;1;
11;15;2;1;
13;13;2;1;
16;90;2;1;
10;17;2;1;
19;16;1;2;
82;15;2;1;
84;11;1;2;
88;19;2;1;
16;73;1;2;
78;15;1;2;
84;11;2;1;
85;95;1;2;
14;12;2;1;
17;12;2;1;
87;89;1;2;
12;18;1;2;
20;15;1;2;
78;11;1;2;
84;17;2;1;
76;13;1;2;
95;14;1;2;
80;16;1;2;
86;86;2;1;
84;13;1;2;
78;14;2;1;
76;15;1;2;
8;16;2;1;
84;18;2;1;
81;14;2;1;
12;80;2;1;
86;86;1;2;
89;13;2;1;
12;11;1;2;
15;91;2;1;
92;81;1;2;
91;18;2;1;
93;14;1;2;
12;87;1;2;
89;22;1;2;
14;15;1;2;
79;89;2;1;
82;13;2;1;
77;15;1;2;
81;78;1;2;
21;18;1;2;
13;77;2;1;
15;88;1;2;
79;14;1;2;
84;13;2;1;
87;94;1;2;
87;10;2;1;
82;78;1;2;
15;80;1;2;
15;16;1;2;
14;87;1;2;
12;13;2;1;
86;84;1;2;
18;81;2;1;
88;11;1;2;
16;86;1;2;
77;13;1;2;
15;14;1;2;
84;11;2;1;
79;87;2;1;
88;92;2;1;
12;20;2;1;
17;18;1;2;
15;14;1;2;
78;14;2;1;
95;16;1;2;
10;15;1;2;
15;16;1;2;
13;16;1;2;
76;17;2;1;
60;15;2;1;
83;87;1;2;
78;11;1;2;
15;15;2;1;
83;80;2;1;
81;16;2;1;
80;14;2;1;
14;12;1;2;
10;18;2;1;
86;81;2;1;
15;11;1;2;
80;15;1;2;
16;81;2;1;
83;17;2;1;
87;15;2;1;
90;90;2;1;
87;85;2;1;
21;83;1;2;
15;76;1;2;
14;93;1;2;
14;89;2;1;
88;16;2;1;
11;91;2;1;
91;15;2;1;
85;94;2;1;
15;13;1;2;
11;81;2;1;
17;79;1;2;
84;91;2;1;
87;92;2;1;
90;16;2;1;
16;84;1;2;
12;17;1;2;
88;84;2;1;
15;14;2;1;
76;12;2;1;
16;13;1;2;
18;79;2;1;
82;16;2;1;
11;94;1;2;
15;81;1;2;
18;79;2;1;
90;87;1;2;
14;15;2;1;
69;16;1;2;
14;80;2;1;
82;85;2;1;
83;14;2;1;
82;12;2;1;
84;19;2;1;
11;80;2;1;
86;73;1;2;
19;87;1;2;
11;15;1;2;
84;13;2;1;
13;13;1;2;
17;11;2;1;
15;81;2;1;
19;95;1;2;
92;88;1;2;
16;84;1;2;
15;93;2;1;
13;14;1;2;
82;89;1;2;
13;79;1;2;
9;86;2;1;
12;88;2;1;
14;16;1;2;
84;94;1;2;
15;20;1;2;
85;74;1;2;
91;84;2;1;
77;11;1;2;
15;16;1;2;
86;90;1;2;
90;17;1;2;
93;98;1;2;
13;93;2;1;
86;76;1;2;
97;95;2;1;
88;16;1;2;
90;15;2;1;
15;14;1;2;
87;11;2;1;
86;9;1;2;
15;77;2;1;
90;14;2;1;
13;85;2;1;
16;13;1;2;
90;16;2;1;
80;95;2;1;
19;9;2;1;
84;14;1;2;
84;82;2;1;
0;31;72
1;107;29
2;172;80
3;274;39
4;326;16
5;475;78
6;628;77
7;707;33
8;777;57
9;1130;80
10;1253;82
11;1468;80
12;1854;67
13;2048;61
14;2139;34
15;2295;46
16;2402;78
17;2531;33
18;2625;60
19;2708;27
20;2740;40
21;2802;30
