**** 18 ****
250
85;74;2;1;
80;11;1;2;
84;16;1;2;
11;78;2;1;
78;11;1;2;
88;15;1;2;
87;14;2;1;
89;17;2;1;
78;19;1;2;
86;16;1;2;
13;96;1;2;
17;83;2;1;
14;80;1;2;
83;14;1;2;
11;10;2;1;
87;85;1;2;
15;75;2;1;
13;11;2;1;
79;94;2;1;
18;88;2;1;
83;89;2;1;
86;15;1;2;
20;20;1;2;
87;79;2;1;
16;81;2;1;
19;15;1;2;
88;79;1;2;
79;16;1;2;
14;91;1;2;
15;81;1;2;
16;14;1;2;
87;73;2;1;
91;11;2;1;
84;99;1;2;
9;87;1;2;
16;98;2;1;
81;80;2;1;
80;85;2;1;
16;86;2;1;
98;94;2;1;
9;81;1;2;
83;85;2;1;
17;78;1;2;
83;9;1;2;
85;92;2;1;
87;18;2;1;
90;15;1;2;
18;17;1;2;
14;75;2;1;
16;78;2;1;
14;11;2;1;
18;67;1;2;
82;90;2;1;
19;88;1;2;
11;80;2;1;
83;89;2;1;
15;89;1;2;
14;13;2;1;
17;17;2;1;
98;82;1;2;
85;17;1;2;
15;80;2;1;
12;82;1;2;
74;83;2;1;
15;14;1;2;
14;91;1;2;
18;88;1;2;
82;82;2;1;
12;10;1;2;
13;15;2;1;
19;76;1;2;
94;85;1;2;
11;19;1;2;
67;12;2;1;
12;82;1;2;
12;14;2;1;
15;80;1;2;
14;9;1;2;
81;14;2;1;
12;74;2;1;
93;14;1;2;
78;15;2;1;
16;86;2;1;
88;9;2;1;
74;14;2;1;
14;18;2;1;
16;90;1;2;
81;17;2;1;
19;13;1;2;
13;80;2;1;
16;90;1;2;
19;77;1;2;
92;14;2;1;
10;85;1;2;
15;83;2;1;
14;14;2;1;
79;18;1;2;
91;91;1;2;
20;86;1;2;
80;79;1;2;
90;19;2;1;
79;95;1;2;
16;88;1;2;
13;76;1;2;
16;89;2;1;
78;77;1;2;
13;16;2;1;
13;87;1;2;
14;14;2;1;
16;19;2;1;
87;85;2;1;
17;13;2;1;
14;92;1;2;
14;71;2;1;
20;14;1;2;
14;96;2;1;
88;85;1;2;
92;83;2;1;
90;11;1;2;
10;78;1;2;
72;14;1;2;
17;76;1;2;
16;97;2;1;
18;77;2;1;
84;85;1;2;
79;18;1;2;
88;18;1;2;
86;81;2;1;
16;85;1;2;
72;18;1;2;
93;95;2;1;
73;96;1;2;
14;82;2;1;
