**** 17 ****
250
16;14;2;1;
87;80;1;2;
14;90;1;2;
79;14;2;1;
17;15;1;2;
14;85;1;2;
14;87;2;1;
94;74;2;1;
7;74;1;2;
18;19;1;2;
83;10;1;2;
78;84;2;1;
14;18;1;2;
15;16;1;2;
14;17;2;1;
13;87;1;2;
79;12;2;1;
95;20;2;1;
87;86;2;1;
78;81;2;1;
15;14;2;1;
10;10;1;2;
14;15;1;2;
16;14;2;1;
11;75;2;1;
12;15;1;2;
92;71;1;2;
16;81;1;2;
13;91;1;2;
8;18;1;2;
14;11;1;2;
18;89;2;1;
14;87;2;1;
18;17;1;2;
79;80;1;2;
21;16;2;1;
10;17;2;1;
15;9;2;1;
15;88;2;1;
13;83;2;1;
83;92;1;2;
79;19;2;1;
17;14;1;2;
15;88;1;2;
83;85;2;1;
91;16;2;1;
14;11;1;2;
86;15;1;2;
79;81;2;1;
18;16;2;1;
87;79;2;1;
89;15;1;2;
18;15;2;1;
18;92;1;2;
13;84;2;1;
92;89;2;1;
20;17;1;2;
78;78;2;1;
89;81;2;1;
80;21;1;2;
82;11;1;2;
18;95;2;1;
9;15;1;2;
14;86;2;1;
15;14;1;2;
76;78;1;2;
80;77;1;2;
14;17;2;1;
12;10;1;2;
81;12;2;1;
94;88;1;2;
89;84;1;2;
80;17;1;2;
83;84;2;1;
99;11;1;2;
16;18;2;1;
92;86;1;2;
11;80;1;2;
85;92;2;1;
18;21;2;1;
21;15;1;2;
12;77;2;1;
15;91;2;1;
82;13;2;1;
103;15;2;1;
84;80;2;1;
80;82;1;2;
86;72;2;1;
15;15;1;2;
15;14;2;1;
19;12;1;2;
14;19;1;2;
87;11;2;1;
90;78;1;2;
11;22;2;1;
12;21;2;1;
10;12;1;2;
16;15;1;2;
14;68;1;2;
13;16;1;2;
19;17;2;1;
84;17;1;2;
83;78;1;2;
15;85;1;2;
11;90;2;1;
18;15;1;2;
15;13;2;1;
15;91;1;2;
15;19;2;1;
80;76;2;1;
15;81;2;1;
86;16;2;1;
18;87;1;2;
11;13;2;1;
94;88;1;2;
15;84;2;1;
16;85;1;2;
76;89;2;1;
91;71;1;2;
89;16;1;2;
14;86;1;2;
18;19;1;2;
84;16;2;1;
15;17;2;1;
17;10;1;2;
12;14;1;2;
16;11;1;2;
85;18;2;1;
19;11;1;2;
13;84;1;2;
16;15;2;1;
12;15;1;2;
16;14;2;1;
13;12;1;2;
15;15;1;2;
87;19;1;2;
18;18;1;2;
17;86;2;1;
88;79;1;2;
85;13;2;1;
76;7;1;2;
79;12;1;2;
15;84;1;2;
19;100;1;2;
19;77;2;1;
