**** 11 ****
250
10;84;2;1;
86;85;1;2;
88;89;1;2;
19;14;2;1;
88;12;1;2;
77;72;1;2;
15;24;2;1;
15;90;2;1;
15;93;1;2;
12;16;1;2;
87;72;1;2;
14;82;2;1;
95;75;1;2;
21;77;1;2;
82;14;2;1;
82;77;1;2;
95;11;2;1;
86;15;2;1;
72;12;2;1;
79;89;2;1;
91;17;2;1;
79;89;1;2;
16;80;1;2;
82;16;2;1;
93;14;2;1;
13;84;1;2;
13;96;1;2;
88;89;1;2;
73;86;1;2;
84;15;1;2;
13;83;1;2;
83;89;2;1;
90;76;2;1;
78;11;1;2;
15;10;1;2;
92;82;2;1;
85;12;2;1;
15;86;2;1;
17;95;2;1;
91;96;2;1;
89;81;1;2;
14;18;2;1;
15;11;1;2;
12;94;1;2;
18;87;2;1;
87;19;2;1;
90;17;1;2;
88;14;1;2;
14;10;2;1;
84;86;2;1;
79;88;2;1;
13;72;1;2;
79;15;2;1;
81;87;1;2;
16;12;2;1;
89;15;2;1;
11;17;1;2;
84;20;2;1;
89;17;2;1;
84;87;1;2;
74;13;1;2;
82;89;2;1;
17;17;1;2;
103;17;2;1;
87;85;1;2;
97;19;1;2;
71;16;1;2;
16;18;2;1;
19;10;1;2;
11;15;2;1;
85;95;1;2;
15;16;1;2;
71;16;1;2;
78;15;2;1;
12;9;1;2;
13;19;2;1;
85;80;1;2;
84;86;1;2;
14;84;2;1;
20;84;2;1;
81;14;1;2;
13;12;2;1;
87;89;2;1;
13;14;2;1;
19;17;2;1;
15;90;2;1;
88;18;1;2;
98;76;2;1;
14;13;1;2;
84;15;2;1;
17;100;1;2;
20;93;1;2;
10;16;2;1;
92;18;1;2;
88;16;2;1;
20;87;2;1;
13;15;1;2;
90;89;1;2;
87;91;1;2;
75;87;1;2;
84;18;2;1;
17;81;1;2;
9;91;1;2;
13;15;1;2;
21;15;2;1;
16;83;1;2;
15;16;2;1;
14;13;1;2;
11;12;2;1;
76;91;2;1;
16;82;2;1;
77;17;2;1;
18;12;1;2;
97;88;2;1;
17;71;1;2;
88;79;2;1;
15;16;1;2;
11;16;2;1;
67;96;1;2;
14;13;1;2;
90;88;1;2;
16;76;1;2;
76;86;2;1;
96;83;2;1;
78;13;1;2;
20;79;1;2;
17;16;1;2;
15;13;2;1;
19;77;1;2;
11;20;1;2;
85;15;2;1;
85;94;1;2;
16;17;2;1;
13;14;1;2;
84;17;1;2;
14;85;1;2;
17;81;1;2;
84;87;2;1;
12;14;1;2;
72;77;2;1;
83;92;1;2;
91;16;1;2;
16;14;1;2;
14;86;1;2;
12;17;2;1;
12;16;2;1;
15;13;2;1;
91;88;2;1;
20;73;1;2;
16;16;1;2;
80;15;2;1;
13;13;1;2;
17;12;1;2;
93;16;1;2;
88;85;1;2;
78;71;2;1;
87;13;2;1;
15;86;1;2;
18;19;1;2;
12;85;2;1;
95;81;2;1;
84;85;2;1;
17;12;2;1;
84;17;1;2;
14;88;2;1;
72;92;2;1;
17;19;1;2;
89;78;1;2;
15;87;2;1;
21;81;2;1;
74;16;2;1;
19;13;2;1;
81;83;2;1;
87;93;1;2;
19;81;1;2;
18;88;1;2;
17;82;2;1;
20;83;2;1;
17;81;2;1;
86;13;2;1;
85;80;2;1;
14;97;1;2;
78;16;2;1;
82;82;1;2;
14;21;2;1;
16;76;2;1;
86;14;2;1;
83;74;1;2;
93;89;1;2;
21;13;2;1;
91;85;2;1;
13;13;2;1;
91;81;1;2;
87;13;2;1;
15;96;2;1;
13;11;1;2;
14;93;1;2;
92;11;2;1;
82;13;1;2;
83;16;2;1;
90;82;1;2;
16;89;2;1;
99;84;2;1;
87;17;2;1;
13;75;2;1;
75;81;2;1;
86;90;2;1;
16;10;1;2;
12;17;1;2;
17;13;1;2;
94;16;2;1;
16;85;1;2;
79;83;2;1;
14;13;2;1;
79;79;1;2;
17;84;1;2;
75;15;1;2;
70;98;2;1;
83;13;1;2;
81;16;1;2;
15;16;1;2;
11;14;2;1;
18;16;2;1;
77;82;1;2;
84;15;1;2;
15;92;1;2;
81;93;1;2;
17;18;2;1;
97;74;1;2;
84;79;1;2;
17;14;1;2;
13;10;1;2;
13;73;1;2;
93;82;2;1;
15;82;1;2;
82;14;2;1;
87;19;1;2;
17;78;2;1;
89;17;1;2;
76;12;2;1;
14;17;1;2;
11;14;2;1;
75;94;2;1;
11;13;2;1;
21;12;1;2;
98;80;2;1;
82;13;2;1;
88;20;2;1;
91;13;1;2;
16;90;2;1;
0;164;71
1;243;50
2;326;17
3;487;70
4;613;66
5;922;61
6;988;78
7;1081;33
8;1162;29
9;1242;57
10;1337;15
11;1433;20
12;1476;25
13;1782;78
14;1870;23
15;2006;28
16;2100;53
17;2246;75
18;2410;16
19;2577;72
20;2784;75
21;2942;53
22;3047;20
23;3101;25
24;3168;25
25;3197;82
26;3349;24
27;3404;56
28;3538;19
29;3630;21
30;3737;53
31;4017;63
32;4114;23
33;4165;30
34;4201;60
35;4411;67
36;4629;70
37;4881;21
38;4949;51
39;5323;20
40;5464;41
41;5557;72
42;5749;33
43;5792;22
44;5855;34
45;5968;62
46;6039;26
47;6231;23
48;6376;15
49;6474;68
50;6575;32
51;6842;31
52;6917;36
53;7099;74
54;7388;37
55;7534;85
56;7786;44
57;7872;20
58;7924;15
59;8144;38
60;8468;48
61;8571;38
62;8731;62
63;8809;22
64;9251;48
65;9539;59
66;9621;79
67;9922;21
68;10194;45
69;10663;24
70;10758;20
71;10785;78
72;10934;19
73;10982;37
74;11161;55
75;11235;84
76;11567;59
77;11640;29
78;11704;18
79;11909;39
80;12051;55
81;12190;37
82;12274;25
83;12409;22
84;12500;38
85;12654;43
86;12765;39
87;13054;24
88;13161;53
89;13335;17
90;13376;70
91;13595;20
92;13677;42
93;13758;82
94;13882;52
95;13944;39
96;14060;47
97;14126;76
98;14540;25
99;14958;69
*** EOF ***
